DscRecID,Full_citation,Authors,Year,Title,Source,Volume,Number,Publisher,PubPlace,Pagination
1723,"Clark, B. 1983. African Wild Ass. Oryx: 17: 28-31.","Clark, B.",1983,African Wild Ass.,Oryx,17,1,,,28-31.
29201,"Clark, C.W., Brown, M.W. and Corkeron, P. 2010. Visual and acoustic surveys for North Atlantic right whales, _Eubalaena glacialis_, in Cape Cod Bay, Massachusetts, 2001-2005: Management implications. Marine Mammal Science: 26: 837-854.","Clark, C.W., Brown, M.W. and Corkeron, P.",2010,"Visual and acoustic surveys for North Atlantic right whales, _Eubalaena glacialis_, in Cape Cod Bay, Massachusetts, 2001-2005: Management implications.",Marine Mammal Science,26,4,,,837-854
28527,"Clark, E.L., Munkhbat, J., Dulamtseren, S., Baillie, J.E.M., Batsaikhan, N., King, S.R.B., Samiya, R., and Stubbe, M. 2006. Summary conservation action plans for Mongolian mammals. Regional Red List Series Vol. 2: : .","Clark, E.L., Munkhbat, J., Dulamtseren, S., Baillie, J.E.M., Batsaikhan, N., King, S.R.B., Samiya, R., and Stubbe, M.",2006,Summary conservation action plans for Mongolian mammals.,Regional Red List Series Vol. 2,,,Zoological Society of London.,London,
577,"Clark, W. D. 1991. Hyacinth Macaws: nesting habits in the wild. AFA Watchbird: 18: 8-10.","Clark, W. D.",1991,Hyacinth Macaws: nesting habits in the wild.,AFA Watchbird,18,3,,,8-10.
578,"Clark, W. S. 1986. What is _Buteo ventralis_? Birds of Prey Bulletin: 3: 115-118.","Clark, W. S.",1986,What is _Buteo ventralis_?,Birds of Prey Bulletin,3,,,,115-118.
6366,"Clark, W. S. 1992. The taxonomy of Steppe and Tawny Eagles, with criteria for separation of museum specimens and live eagles. Bulletin of the British Ornithologists' Club: 112: 150-157.","Clark, W. S.",1992,"The taxonomy of Steppe and Tawny Eagles, with criteria for separation of museum specimens and live eagles.",Bulletin of the British Ornithologists' Club,112,,,,150-157
7863,"Clark, W. S. 1995. Specimen of Eurasian Sparrowhawk _Accipiter nisus_ from South Africa verified. Journal of African Raptor Biology: 10: 39.","Clark, W. S.",1995,Specimen of Eurasian Sparrowhawk _Accipiter nisus_ from South Africa verified.,Journal of African Raptor Biology,10,,,,39
6677,"Clark, W. S. 1999. Plumage differences and taxonomic status of three similar _Circaetus_ snake-eagles. Bulletin of the British Ornithologists' Club: 119: 56-59.","Clark, W. S.",1999,Plumage differences and taxonomic status of three similar _Circaetus_ snake-eagles.,Bulletin of the British Ornithologists' Club,119,1,,,56-59.
6250,"Clark, W. S. 2001. First record of European Griffon _Gyps fulvus_ for Kenya. Bulletin of the African Bird Club: 8: 59-60.","Clark, W. S.",2001,First record of European Griffon _Gyps fulvus_ for Kenya.,Bulletin of the African Bird Club,8,,,,59-60
27485,"Clark, W. S. 2007. Taxonomic status and distribution of Mangrove Black Hawk _Buteogallus_ (_anthracinus_) _subtilis_. Bulletin of the British Ornithologists' Club: 127: 110-117.","Clark, W. S.",2007,Taxonomic status and distribution of Mangrove Black Hawk _Buteogallus_ (_anthracinus_) _subtilis_.,Bulletin of the British Ornithologists' Club,127,,,,110-117
27275,"Clark, W. S. and Christy, P. 2006. First record of Oriental Honey Buzzard _Pernis ptilorhynchus_ for Gabon and sub-Saharan Africa. Bulletin of the African Bird Club: 13: 207-210.","Clark, W. S. and Christy, P.",2006,First record of Oriental Honey Buzzard _Pernis ptilorhynchus_ for Gabon and sub-Saharan Africa.,Bulletin of the African Bird Club,13,,,,207-210
7051,"Clark, W. S. and Edelstam, C. 2001. First record of Cassin's Hawk-Eagle _Spizaetus africanus_ for Kenya. Bulletin of the African Bird Club: 8: 138-139.","Clark, W. S. and Edelstam, C.",2001,First record of Cassin's Hawk-Eagle _Spizaetus africanus_ for Kenya.,Bulletin of the African Bird Club,8,2,,,138-139.
579,"Clark, W. S. and Parslow, R. 1991. A specimen record of Shikra _Accipiter badius_ for Saudi Arabia. Sandgrouse: 13: 44-46.","Clark, W. S. and Parslow, R.",1991,A specimen record of Shikra _Accipiter badius_ for Saudi Arabia.,Sandgrouse,13,,,,44-46.
8181,"Clark, W. S. and Paulson, D. R. 2002. Specimen record of Short-toed Snake Eagle for Kenya is invalid. Bulletin of the British Ornithologists' Club: 122: 156-157.","Clark, W. S. and Paulson, D. R.",2002,Specimen record of Short-toed Snake Eagle for Kenya is invalid.,Bulletin of the British Ornithologists' Club,122,2,,,156-157.
2896,"Clarke, A. H. 1973. On the distribution of Unionidae in the Sydenham River, Southern Ontario. Malacological Review: 6: 63-64.","Clarke, A. H.",1973,"On the distribution of Unionidae in the Sydenham River, Southern Ontario.",Malacological Review,6,,,,63-64.
2899,"Clarke, A. H. 1983. The distribution and relative abundance of _Lithasia pinguis_ (Lea), _Pleurobema plenum_ (Lea), _Villosa trabalis_ (Conrad) and _Epioblasma sampsoni_ (Lea). American Malacological Bulletin: 1: 27-30.","Clarke, A. H.",1983,"The distribution and relative abundance of _Lithasia pinguis_ (Lea), _Pleurobema plenum_ (Lea), _Villosa trabalis_ (Conrad) and _Epioblasma sampsoni_ (Lea).",American Malacological Bulletin,1,,,,27-30.
3245,"Clarke, B. T. 1988. The amphibian fauna of the east African rainforests, including the description of a new species of toad _Nectophrynoides_ Noble 1926 (Anura Bufonidae). Trop. Zool.: 1: 167-177.","Clarke, B. T.",1988,"The amphibian fauna of the east African rainforests, including the description of a new species of toad _Nectophrynoides_ Noble 1926 (Anura Bufonidae).",Trop. Zool.,1,2,,,167-177.
29111,"Clarke, J.R. 1953. The Hippopotamus in Gambia, West Africa. Journal of Mammalogy: 34: 299-315.","Clarke, J.R.",1953,"The Hippopotamus in Gambia, West Africa.",Journal of Mammalogy,34,3,,,299-315
6753,"Clay, R. P. 1999. A record of the _belizensis_ susbspecies of Yellow-headed Amazon _Amazona oratrix_ from the Petén, northern Guatemala. Cotinga: 11: 20.","Clay, R. P.",1999,"A record of the _belizensis_ susbspecies of Yellow-headed Amazon _Amazona oratrix_ from the Petén, northern Guatemala.",Cotinga,11,,,,20
25235,"Clay, R.P. and Field, B. 2005. First records of Narosky's Seedeater _Sporophila zelichi_ in Paraguay. Cotinga: 23: 84-85.","Clay, R.P. and Field, B.",2005,First records of Narosky's Seedeater _Sporophila zelichi_ in Paraguay.,Cotinga,23,,,,84-85
27798: 27532,"Cleary, D. F. R., Suharsono and Hoeksema, B. W. 2006. Coral diversity across a disturbance gradient in the Pulau Seribu reef complex off Jakarta, Indonesia. Biodiversity and Conservation: 15: 3653-3674.","Cleary, D. F. R., Suharsono and Hoeksema, B. W.",2006,"Coral diversity across a disturbance gradient in the Pulau Seribu reef complex off Jakarta, Indonesia.",Biodiversity and Conservation,15,,,,3653-3674
6436,"Cleere, N., Kelly, D. and Pilcher, C. W. T. 2000. Two new bird species in Kuwait. Sandgrouse: 22: 143-145.","Cleere, N., Kelly, D. and Pilcher, C. W. T.",2000,Two new bird species in Kuwait.,Sandgrouse,22,2,,,143-145
581,"Clements, F. A. and Bradbear, N. J. 1986. Status of wintering Black-necked Cranes _Grus nigricollis_ in Bhutan. Forktail: 2: 103-107.","Clements, F. A. and Bradbear, N. J.",1986,Status of wintering Black-necked Cranes _Grus nigricollis_ in Bhutan.,Forktail,2,,,,103-107.
28445,"Clements, R. 2008. The common kestrel population in Britain. : 101: 228-234.","Clements, R.",2008,The common kestrel population in Britain.,,101,,British Birds.,,228-234
2900,"Clench, W. J. and Abbott, R. T. 1941. The genus _Strombus_ in the Western Atlantic. Johnsonia: 1: 1-15.","Clench, W. J. and Abbott, R. T.",1941,The genus _Strombus_ in the Western Atlantic.,Johnsonia,1,,,,1-15.
2904,"Climo, F. M. 1978. The _Powelliphanta gilliesi - traversi - hochstetteri - rossiana - lignaria - superba_ ring species (Mollusca: Pulmonata). New Zealand Journal of Zoology: 5: 289-294.","Climo, F. M.",1978,The _Powelliphanta gilliesi - traversi - hochstetteri - rossiana - lignaria - superba_ ring species (Mollusca: Pulmonata).,New Zealand Journal of Zoology,5,,,,289-294.
582,"Clinton-Eitniear, J. 1986. Status of the Green-cheeked Amazon in north-eastern Mexico. AFA Watchbird: 12: 22-24.","Clinton-Eitniear, J.",1986,Status of the Green-cheeked Amazon in north-eastern Mexico.,AFA Watchbird,12,6,,,22-24.
583,"Clinton-Eitniear, J. 1990. _Amazona oratrix belizensis_. AFA Watchbird: 17: 25-26.","Clinton-Eitniear, J.",1990,_Amazona oratrix belizensis_.,AFA Watchbird,17,2,,,25-26.
12878,"Clouet, M. and Goar, J. L. 2004. L'aigle royal _Aquila chrysaetos_ au Niger. Alauda: 72: 151-152.","Clouet, M. and Goar, J. L.",2004,L'aigle royal _Aquila chrysaetos_ au Niger.,Alauda,72,2,,,151-152.
9308,"Clouet, M., Barrau, C. and Goar, J.-L. 1999. The Golden Eagle (_Aquila chrysaetos_) in the Balé Mountains, Ethiopia. J. Raptor Res.: 33: 102-109.","Clouet, M., Barrau, C. and Goar, J.-L.",1999,"The Golden Eagle (_Aquila chrysaetos_) in the Balé Mountains, Ethiopia.",J. Raptor Res.,33,,,,102-109.
1726,"Cockcroft, V. G., Ross, G. J. B. and Peddemors, V. M. 1991. Distribution and status of Bottle-nosed Dolphin _Tursiops truncatus_ on the south coast of Natal, South Africa. South African Journal of Marine Science: 11: 203-209.","Cockcroft, V. G., Ross, G. J. B. and Peddemors, V. M.",1991,"Distribution and status of Bottle-nosed Dolphin _Tursiops truncatus_ on the south coast of Natal, South Africa.",South African Journal of Marine Science,11,,,,203-209.
6573,"Cockle, A., Kock, D., Stublefield, L., Howell, K. M. and Burgess, N. D. 1998. Bat assemblages in Tanzanian coastal forests. Mammalia: 62: 53-68.","Cockle, A., Kock, D., Stublefield, L., Howell, K. M. and Burgess, N. D.",1998,Bat assemblages in Tanzanian coastal forests.,Mammalia,62,1,,,53-68.
28388,"Cockle, K.L., Leonard, M.L., and Bodrati, A.A. 2005. Presence and abundance of birds in an Atlantic Forest Reserve and adjacent plantation of shade-grown yerba mate, in Paraguay. Biodiversity and Conservation: 14: 3265-3288.","Cockle, K.L., Leonard, M.L., and Bodrati, A.A.",2005,"Presence and abundance of birds in an Atlantic Forest Reserve and adjacent plantation of shade-grown yerba mate, in Paraguay.",Biodiversity and Conservation,14,13,,,3265-3288
6713,"Cody, M. L. 2000. Two new species for Nicaragua. Cotinga: 13: 65-66.","Cody, M. L.",2000,Two new species for Nicaragua.,Cotinga,13,,,,65-66.
9363,"Cody, M. L. and Köhler, G. 2002. Notes on _Phyllobates lugubris_ O. Schmidt, 1857 in Nicaragua. Herpetozoa: 14: 170-172.","Cody, M. L. and Köhler, G.",2002,"Notes on _Phyllobates lugubris_ O. Schmidt, 1857 in Nicaragua.",Herpetozoa,14,03-Apr,,,170-172. 
27060,"Cofre, H. and Marquet, P. A. 1999. Conservation status, rarity, and geographic priorities for conservation of Chilean mammals: an assessment. Biological Conservation: 88: 53-68.","Cofre, H. and Marquet, P. A.",1999,"Conservation status, rarity, and geographic priorities for conservation of Chilean mammals: an assessment.",Biological Conservation,88,,,,53-68
10518,"Cohen, C. and Winter, D. 2003. Great Knot _Calidris tenuirostris_: a new species for sub-Saharan Africa. Bulletin of the African Bird Club: 10: 120-121.","Cohen, C. and Winter, D.",2003,Great Knot _Calidris tenuirostris_: a new species for sub-Saharan Africa.,Bulletin of the African Bird Club,10,2,,,120-121.
1727,"Cohen, J. A. 1978. _Cuon alpinus_. Mammalian Species: : 1-3.","Cohen, J. A.",1978,_Cuon alpinus_.,Mammalian Species,,100,,,1-3.
7091,"Colebrook-Robjent, J. F. R. and Griffith, J. E. 1996. Forbes's Plover _Charadrius forbesi_ breeding in Central Africa. Bulletin of the British Ornithologists' Club: 116: 244-246.","Colebrook-Robjent, J. F. R. and Griffith, J. E.",1996,Forbes's Plover _Charadrius forbesi_ breeding in Central Africa.,Bulletin of the British Ornithologists' Club,116,4,,,244-246.
585,"Colebrook-Robjent, J. F. R. and Osborne, T. O. 1973. Nesting of Verreaux's Eagle _Aquila verreauxi_ in Zambia. Bulletin of the British Ornithologists' Club: 93: 166.","Colebrook-Robjent, J. F. R. and Osborne, T. O.",1973,Nesting of Verreaux's Eagle _Aquila verreauxi_ in Zambia.,Bulletin of the British Ornithologists' Club,93,,,,166
586,"Colebrook-Robjent, J. F. R. and Osborne, T. O. 1974. High density breeding of the Red-necked Falcon _Falco chicquera_ in Zambia. Bulletin of the British Ornithologists' Club: 94: 172-176.","Colebrook-Robjent, J. F. R. and Osborne, T. O.",1974,High density breeding of the Red-necked Falcon _Falco chicquera_ in Zambia.,Bulletin of the British Ornithologists' Club,94,,,,172-176.
587,"Collar, N. 1992. Red Data bird: Red Siskin. World Birdwatch: 14: 13.","Collar, N.",1992,Red Data bird: Red Siskin.,World Birdwatch,14,1,,,13
590,"Collar, N. J. 1985. Red Data bird: The Eskimo Curlew. World Birdwatch: 7: 5.","Collar, N. J.",1985,Red Data bird: The Eskimo Curlew.,World Birdwatch,7,1,,,5
589,"Collar, N. J. 1985. Red Data bird: The Juan Fernandez Firecrown. World Birdwatch: 7: 5.","Collar, N. J.",1985,Red Data bird: The Juan Fernandez Firecrown.,World Birdwatch,7,2,,,5
591,"Collar, N. J. 1985. The world status of the Great Bustard. Bustard Studies: 2: 1-20.","Collar, N. J.",1985,The world status of the Great Bustard.,Bustard Studies,2,,,,1-20.
592,"Collar, N. J. 1987. Red Data bird: Hook-billed Hermit. World Birdwatch: 9: 5.","Collar, N. J.",1987,Red Data bird: Hook-billed Hermit.,World Birdwatch,9,1,,,5
593,"Collar, N. J. 1989. Red Data birds: the cockatoos. World Birdwatch: 11: 5.","Collar, N. J.",1989,Red Data birds: the cockatoos.,World Birdwatch,11,1,,,5
594,"Collar, N. J. 1991. Red Data bird: Great Bustard. World Birdwatch: 13: 13.","Collar, N. J.",1991,Red Data bird: Great Bustard.,World Birdwatch,13,1,,,13
6316,"Collar, N. J. 1998. Wattled Cranes in Guinea-Bissau. Bulletin of the British Ornithologists' Club: 118: 57-58.","Collar, N. J.",1998,Wattled Cranes in Guinea-Bissau.,Bulletin of the British Ornithologists' Club,118,,,,57-58
28983,"Collar, N. J. 2006. A partial revision of the Asian babblers (Timaliidae). Forktail: : 85-112.","Collar, N. J.",2006,A partial revision of the Asian babblers (Timaliidae).,Forktail,,22,,,85-112
27484,"Collar, N. J. 2007. Taxonomic notes on some insular _Loriculus_ hanging-parrots. Bulletin of the British Ornithologists' Club: 127: 97-107.","Collar, N. J.",2007,Taxonomic notes on some insular _Loriculus_ hanging-parrots.,Bulletin of the British Ornithologists' Club,127,,,,97-107
7864,"Collar, N. J. and Pitman, A. J. 1996. _Amazona kawalli_ is a valid name for a valid species. Bulletin of the British Ornithologists' Club: 116: 256-265.","Collar, N. J. and Pitman, A. J.",1996,_Amazona kawalli_ is a valid name for a valid species.,Bulletin of the British Ornithologists' Club,116,,,,256-265.
599,"Collar, N. J., Round, P. D. and Wells, D. R. 1986. The past and future of Gurney's _Pitta Pitta gurneyi_. Forktail: 1: 29-51.","Collar, N. J., Round, P. D. and Wells, D. R.",1986,The past and future of Gurney's _Pitta Pitta gurneyi_.,Forktail,1,,,,29-51.
8720,"Collet, A. and Duguy, R. 1981. _Lagenorhynchus albirostris_ (Cetacea, Odontoceti): espèce nouvelle pour la faune de France. Mammalia: 45: 387-388.","Collet, A. and Duguy, R.",1981,"_Lagenorhynchus albirostris_ (Cetacea, Odontoceti): espèce nouvelle pour la faune de France.",Mammalia,45,3,,,387-388.
68,"Colli, G. R., Peres, A. K. Jr and Cunha, H. J. D. 1998. A new species of _Tupinambis_ (Squamata: Teiidae) from central Brazil, with an analysis of morphological and genetic variation in the genus. Herpetologica: 54: 477-492.","Colli, G. R., Peres, A. K. Jr and Cunha, H. J. D.",1998,"A new species of _Tupinambis_ (Squamata: Teiidae) from central Brazil, with an analysis of morphological and genetic variation in the genus.",Herpetologica,54,4,,,477-492.
3250,"Colton, E. O. 1977. Turtles of the Maldives. Defenders (of Wildlife): 52: 167-170.","Colton, E. O.",1977,Turtles of the Maldives.,Defenders (of Wildlife),52,3,,,167-170.
29415,"Colyn, M. 1991. L'importance zoogéographique du bassin du fleuve Zaïre pour la spéciation: le cas des primates simiens. Annalen Zoologische wetenschappen edn. Koninklijk Museum voor Midden-Afrika.: : 264.","Colyn, M.",1991,L'importance zoogéographique du bassin du fleuve Zaïre pour la spéciation: le cas des primates simiens.,Annalen Zoologische wetenschappen edn. Koninklijk Museum voor Midden-Afrika.,,,,,264
8595,"Colyn, M. 1999. Etude populationnelle de la super-espèce _Cercopithecus cephus_ habitant l'enclave forestière Sangha-Oubangui (République Centrafricaine). Description de _C. cephus ngottoensis_ subsp. nov. Mammalia: 63: 137-147.","Colyn, M.",1999,Etude populationnelle de la super-espèce _Cercopithecus cephus_ habitant l'enclave forestière Sangha-Oubangui (République Centrafricaine). Description de _C. cephus ngottoensis_ subsp. nov.,Mammalia,63,2,,,137-147.
8541,"Colyn, M., Barriere, P., Formenty, P., Perpete, O. and Van Rompaey, H. 1998. First confirmation of the presence of the Liberian mongoose, _Liberiictis kuhni_, in Côte d'Ivoire. Small Carnivore Conservation: 18: 12-14.","Colyn, M., Barriere, P., Formenty, P., Perpete, O. and Van Rompaey, H.",1998,"First confirmation of the presence of the Liberian mongoose, _Liberiictis kuhni_, in Côte d'Ivoire.",Small Carnivore Conservation,18,,,,12-14.
1728,"Colyn, M., Dudu, A. and Mbaelele, M. M. 1987. Exploitation du petit et moyen gibier des forêts ombrophiles du Zaire. 1. Consommation qualitative dans le milieu rural. 2. Analyse de la commercialisation du giber à Kisangani (Haut-Zaire). Nature et Faune: 3: 22-39.","Colyn, M., Dudu, A. and Mbaelele, M. M.",1987,Exploitation du petit et moyen gibier des forêts ombrophiles du Zaire. 1. Consommation qualitative dans le milieu rural. 2. Analyse de la commercialisation du giber à Kisangani (Haut-Zaire).,Nature et Faune,3,4,,,22-39.
