SpcRecID,CtyRecID,CtyShort
19376,189,Singapore
19376,208,Thailand
19377,18,Bangladesh
19377,25,Bhutan
19377,36,Cambodia
19377,44,China
19377,99,India
19377,116,Lao People's Democratic Republic
19377,145,Myanmar
19377,148,Nepal
19377,208,Thailand
19377,229,Viet Nam
19381,99,India
19381,197,Sri Lanka
20001,22,Belize
20001,51,Costa Rica
20001,64,El Salvador
20001,89,Guatemala
20001,95,Honduras
20001,137,Mexico
20001,153,Nicaragua
4004,137,Mexico
4005,137,Mexico
1549,6,Angola
1549,23,Benin
1549,34,Burkina Faso
1549,37,Cameroon
1549,41,Central African Republic
1549,42,Chad
1549,49,Congo
1549,56,Côte d'Ivoire
1549,78,Gabon
1549,82,Ghana
1549,90,Guinea
1549,91,Guinea Bissau
1549,120,Liberia
1549,155,Nigeria
1549,186,Senegal
1549,188,Sierra Leone
1549,209,Togo
1549,218,Uganda
1549,236,Democratic Republic of the Congo
1549,237,Zambia
1550,6,Angola
1550,23,Benin
1550,34,Burkina Faso
1550,35,Burundi
1550,37,Cameroon
1550,41,Central African Republic
1550,42,Chad
1550,49,Congo
1550,56,Côte d'Ivoire
1550,78,Gabon
1550,82,Ghana
1550,90,Guinea
1550,110,Kenya
1550,120,Liberia
1550,127,Malawi
1550,144,Mozambique
1550,155,Nigeria
1550,175,Rwanda
1550,188,Sierra Leone
1550,209,Togo
1550,218,Uganda
1550,236,Democratic Republic of the Congo
1550,237,Zambia
1551,34,Burkina Faso
1551,56,Côte d'Ivoire
1551,82,Ghana
1551,120,Liberia
10794,37,Cameroon
10794,41,Central African Republic
10794,56,Côte d'Ivoire
10794,78,Gabon
10794,82,Ghana
10794,188,Sierra Leone
10794,236,Democratic Republic of the Congo
14861,13,Australia
14864,13,Australia
14865,13,Australia
14866,13,Australia
18549,13,Australia
10746,2,Albania
10746,3,Algeria
10746,23,Benin
10746,34,Burkina Faso
10746,37,Cameroon
10746,41,Central African Republic
10746,42,Chad
10746,56,Côte d'Ivoire
10746,63,Egypt
10746,65,Equatorial Guinea
10746,66,Eritrea
10746,68,Ethiopia
10746,78,Gabon
10746,79,Gambia
10746,82,Ghana
10746,84,Greece
10746,90,Guinea
10746,110,Kenya
10746,120,Liberia
10746,121,Libyan Arab Jamahiriya
10746,130,Mali
10746,134,Mauritania
10746,143,Morocco
10746,154,Niger
10746,155,Nigeria
10746,186,Senegal
10746,188,Sierra Leone
10746,193,Somalia
10746,207,United Republic of Tanzania
10746,209,Togo
10746,213,Tunisia
10746,218,Uganda
10746,236,Democratic Republic of the Congo
20630,10,Argentina
20630,30,Brazil
20630,165,Paraguay
20630,224,Uruguay
23058,271,Sudan
699,22,Belize
699,26,Bolivia
699,30,Brazil
699,47,Colombia
699,51,Costa Rica
699,53,Cuba
699,62,Ecuador
699,64,El Salvador
699,75,French Guiana
699,89,Guatemala
699,92,Guyana
699,95,Honduras
699,137,Mexico
699,153,Nicaragua
699,163,Panama
699,165,Paraguay
699,166,Peru
699,199,Suriname
699,212,Trinidad and Tobago
699,228,Venezuela (Bolivarian Republic of)
6277,10,Argentina
6277,22,Belize
6277,26,Bolivia
6277,30,Brazil
6277,40,Cayman Islands
6277,47,Colombia
6277,51,Costa Rica
6277,53,Cuba
6277,62,Ecuador
6277,64,El Salvador
6277,75,French Guiana
6277,89,Guatemala
6277,92,Guyana
6277,95,Honduras
6277,137,Mexico
6277,153,Nicaragua
6277,163,Panama
6277,165,Paraguay
6277,166,Peru
6277,199,Suriname
6277,228,Venezuela (Bolivarian Republic of)
4651,10,Argentina
4651,26,Bolivia
4651,43,Chile
4651,166,Peru
10831,26,Bolivia
10831,30,Brazil
10831,47,Colombia
10831,62,Ecuador
10831,92,Guyana
10831,166,Peru
10831,228,Venezuela (Bolivarian Republic of)
17488,18,Bangladesh
17488,99,India
17488,148,Nepal
17978,10,Argentina
17978,30,Brazil
17978,224,Uruguay
2762,10,Argentina
2762,13,Australia
2762,43,Chile
2762,69,Falkland Islands (Malvinas)
2762,152,New Zealand
2762,194,South Africa
2763,38,Canada
2763,107,Japan
2763,112,Democratic People's Republic of Korea
2763,113,Republic of Korea 
2763,137,Mexico
2763,174,Russian Federation
2763,222,United States of America
10707,38,Canada
10707,67,Estonia
10707,70,Faeroe Islands
10707,73,France
10707,81,Germany
10707,85,Greenland
10707,98,Iceland
10707,103,Ireland
10707,117,Latvia
10707,123,Lithuania
10707,149,Netherlands
10707,159,Norway
10707,169,Poland
10707,170,Portugal
10707,174,Russian Federation
10707,200,Svalbard and Jan Mayen Islands
10707,202,Sweden
10707,221,United Kingdom of Great Britain and Northern Ireland
10707,222,United States of America
10708,10,Argentina
10708,13,Australia
10708,30,Brazil
10708,43,Chile
10708,69,Falkland Islands (Malvinas)
10708,152,New Zealand
10708,194,South Africa
10708,197,Sri Lanka
10708,224,Uruguay
10821,13,Australia
10821,193,Somalia
13241,21,Belgium
13241,38,Canada
13241,57,Denmark
13241,73,France
13241,81,Germany
13241,98,Iceland
13241,103,Ireland
13241,105,Italy
13241,149,Netherlands
13241,159,Norway
13241,169,Poland
13241,202,Sweden
13241,221,United Kingdom of Great Britain and Northern Ireland
13241,222,United States of America
13242,13,Australia
13242,152,New Zealand
13243,38,Canada
13243,107,Japan
13243,222,United States of America
13244,13,Australia
13244,16,Bahamas
13244,30,Brazil
13244,40,Cayman Islands
13244,44,China
13244,107,Japan
13244,135,Mauritius
13244,170,Portugal
13244,187,Seychelles
13244,194,South Africa
13244,196,Spain
13244,205,"Taiwan, Province of China"
13244,222,United States of America
13245,16,Bahamas
13245,53,Cuba
13245,91,Guinea Bissau
13245,106,Jamaica
13245,212,Trinidad and Tobago
13245,221,United Kingdom of Great Britain and Northern Ireland
13245,222,United States of America
13246,13,Australia
13246,44,China
13246,100,Indonesia
13246,107,Japan
13246,137,Mexico
13246,152,New Zealand
13246,197,Sri Lanka
13246,205,"Taiwan, Province of China"
13246,222,United States of America
13247,10,Argentina
13247,13,Australia
13247,43,Chile
13247,149,Netherlands
13247,152,New Zealand
13247,194,South Africa
13248,10,Argentina
13248,13,Australia
13248,43,Chile
13248,69,Falkland Islands (Malvinas)
13248,152,New Zealand
13248,194,South Africa
13249,10,Argentina
13249,43,Chile
13249,69,Falkland Islands (Malvinas)
13249,146,Namibia
13249,152,New Zealand
13249,194,South Africa
13249,224,Uruguay
13250,13,Australia
13250,16,Bahamas
13250,38,Canada
13250,73,France
13250,103,Ireland
13250,152,New Zealand
13250,194,South Africa
13250,221,United Kingdom of Great Britain and Northern Ireland
13250,222,United States of America
13251,137,Mexico
13251,166,Peru
13252,38,Canada
13252,107,Japan
13252,174,Russian Federation
13252,222,United States of America
21500,10,Argentina
21500,13,Australia
21500,43,Chile
21500,152,New Zealand
21500,194,South Africa
23211,10,Argentina
23211,13,Australia
23211,16,Bahamas
23211,19,Barbados
23211,30,Brazil
23211,38,Canada
23211,43,Chile
23211,44,China
23211,48,Comoros
23211,53,Cuba
23211,69,Falkland Islands (Malvinas)
23211,73,France
23211,103,Ireland
23211,105,Italy
23211,107,Japan
23211,137,Mexico
23211,143,Morocco
23211,146,Namibia
23211,152,New Zealand
23211,163,Panama
23211,170,Portugal
23211,174,Russian Federation
23211,181,Saint Vincent and the Grenadines
23211,187,Seychelles
23211,194,South Africa
23211,196,Spain
23211,197,Sri Lanka
23211,202,Sweden
23211,205,"Taiwan, Province of China"
23211,221,United Kingdom of Great Britain and Northern Ireland
23211,222,United States of America
23211,224,Uruguay
23211,228,Venezuela (Bolivarian Republic of)
11047,10,Argentina
11047,13,Australia
11047,38,Canada
11047,53,Cuba
11047,71,Fiji
11047,73,France
11047,96,Hong Kong SAR
11047,99,India
11047,100,Indonesia
11047,103,Ireland
11047,107,Japan
11047,110,Kenya
11047,137,Mexico
11047,144,Mozambique
11047,146,Namibia
11047,149,Netherlands
11047,152,New Zealand
11047,161,Pakistan
11047,166,Peru
11047,170,Portugal
11047,171,Puerto Rico
11047,186,Senegal
11047,194,South Africa
11047,197,Sri Lanka
11047,207,United Republic of Tanzania
11047,221,United Kingdom of Great Britain and Northern Ireland
11047,222,United States of America
11047,224,Uruguay
11048,13,Australia
11048,30,Brazil
11048,38,Canada
11048,43,Chile
11048,53,Cuba
11048,88,Guam
11048,99,India
11048,100,Indonesia
11048,107,Japan
11048,137,Mexico
11048,144,Mozambique
11048,151,New Caledonia
11048,158,Northern Mariana Islands
11048,160,Oman
11048,181,Saint Vincent and the Grenadines
11048,186,Senegal
11048,194,South Africa
11048,197,Sri Lanka
11048,222,United States of America
17244,10,Argentina
17244,13,Australia
17244,21,Belgium
17244,30,Brazil
17244,38,Canada
17244,43,Chile
17244,44,China
17244,47,Colombia
17244,51,Costa Rica
17244,66,Eritrea
17244,69,Falkland Islands (Malvinas)
17244,76,French Polynesia
17244,85,Greenland
17244,99,India
17244,103,Ireland
17244,107,Japan
17244,110,Kenya
17244,112,Democratic People's Republic of Korea
17244,113,Republic of Korea 
17244,120,Liberia
17244,137,Mexico
17244,144,Mozambique
17244,145,Myanmar
17244,149,Netherlands
17244,152,New Zealand
17244,159,Norway
17244,163,Panama
17244,194,South Africa
17244,196,Spain
17244,197,Sri Lanka
17244,177,Saint Helena
17244,199,Suriname
17244,207,United Republic of Tanzania
17244,208,Thailand
17244,221,United Kingdom of Great Britain and Northern Ireland
17244,222,United States of America
17244,224,Uruguay
17244,228,Venezuela (Bolivarian Republic of)
6335,21,Belgium
6335,38,Canada
6335,57,Denmark
6335,72,Finland
6335,73,France
6335,81,Germany
6335,85,Greenland
6335,107,Japan
6335,149,Netherlands
6335,159,Norway
6335,169,Poland
6335,174,Russian Federation
6335,200,Svalbard and Jan Mayen Islands
6335,202,Sweden
6335,221,United Kingdom of Great Britain and Northern Ireland
6335,222,United States of America
13704,38,Canada
13704,81,Germany
13704,85,Greenland
13704,98,Iceland
13704,149,Netherlands
13704,159,Norway
13704,174,Russian Federation
13704,200,Svalbard and Jan Mayen Islands
13704,221,United Kingdom of Great Britain and Northern Ireland
13704,222,United States of America
4159,10,Argentina
4159,43,Chile
4159,69,Falkland Islands (Malvinas)
4161,146,Namibia
4161,194,South Africa
6336,3,Algeria
6336,13,Australia
6336,33,Bulgaria
6336,38,Canada
6336,43,Chile
6336,51,Costa Rica
6336,56,Côte d'Ivoire
6336,63,Egypt
6336,73,France
6336,80,Georgia
6336,85,Greenland
6336,95,Honduras
6336,98,Iceland
6336,100,Indonesia
6336,104,Israel
6336,121,Libyan Arab Jamahiriya
6336,131,Malta
6336,134,Mauritania
6336,143,Morocco
6336,146,Namibia
6336,149,Netherlands
6336,159,Norway
6336,163,Panama
6336,169,Poland
6336,170,Portugal
6336,173,Romania
6336,174,Russian Federation
6336,186,Senegal
6336,196,Spain
6336,213,Tunisia
6336,214,Turkey
6336,219,Ukraine
6336,221,United Kingdom of Great Britain and Northern Ireland
6336,222,United States of America
6336,228,Venezuela (Bolivarian Republic of)
8551,13,Australia
8551,51,Costa Rica
8551,100,Indonesia
8551,107,Japan
8551,137,Mexico
8551,146,Namibia
8551,160,Oman
8551,166,Peru
8551,181,Saint Vincent and the Grenadines
8551,186,Senegal
8551,194,South Africa
8551,197,Sri Lanka
8551,222,United States of America
8551,229,Viet Nam
9249,13,Australia
9249,18,Bangladesh
9249,24,Bermuda
9249,230,British Virgin Islands
9249,38,Canada
9249,44,China
9249,59,Dominica
9249,62,Ecuador
9249,66,Eritrea
9249,87,Guadeloupe
9249,88,Guam
9249,89,Guatemala
9249,93,Haiti
9249,99,India
9249,100,Indonesia
9249,107,Japan
9249,110,Kenya
9249,133,Martinique
9249,137,Mexico
9249,145,Myanmar
9249,152,New Zealand
9249,166,Peru
9249,171,Puerto Rico
9249,181,Saint Vincent and the Grenadines
9249,186,Senegal
9249,187,Seychelles
9249,194,South Africa
9249,197,Sri Lanka
9249,179,Saint Lucia
9249,205,"Taiwan, Province of China"
9249,207,United Republic of Tanzania
9249,222,United States of America
9249,228,Venezuela (Bolivarian Republic of)
9249,231,United States Virgin Islands
9250,10,Argentina
9250,13,Australia
9250,21,Belgium
9250,38,Canada
9250,43,Chile
9250,57,Denmark
9250,70,Faeroe Islands
9250,69,Falkland Islands (Malvinas)
9250,73,France
9250,81,Germany
9250,85,Greenland
9250,98,Iceland
9250,103,Ireland
9250,105,Italy
9250,131,Malta
9250,149,Netherlands
9250,152,New Zealand
9250,159,Norway
9250,166,Peru
9250,170,Portugal
9250,194,South Africa
9250,196,Spain
9250,202,Sweden
9250,221,United Kingdom of Great Britain and Northern Ireland
9250,222,United States of America
9250,224,Uruguay
9461,10,Argentina
9461,13,Australia
9461,16,Bahamas
9461,21,Belgium
9461,38,Canada
9461,43,Chile
9461,44,China
9461,51,Costa Rica
9461,53,Cuba
9461,57,Denmark
9461,73,France
9461,80,Georgia
9461,84,Greece
9461,99,India
9461,100,Indonesia
9461,103,Ireland
9461,105,Italy
9461,107,Japan
9461,110,Kenya
9461,129,Maldives
9461,131,Malta
9461,137,Mexico
9461,146,Namibia
9461,149,Netherlands
9461,152,New Zealand
9461,174,Russian Federation
9461,181,Saint Vincent and the Grenadines
9461,187,Seychelles
9461,192,Solomon Islands
9461,194,South Africa
9461,196,Spain
9461,197,Sri Lanka
9461,202,Sweden
9461,205,"Taiwan, Province of China"
9461,207,United Republic of Tanzania
9461,219,Ukraine
9461,221,United Kingdom of Great Britain and Northern Ireland
9461,222,United States of America
11140,13,Australia
11140,76,French Polynesia
11140,100,Indonesia
11140,107,Japan
11140,110,Kenya
11140,111,Kiribati
11140,137,Mexico
11140,167,Philippines
11140,181,Saint Vincent and the Grenadines
11140,194,South Africa
11140,197,Sri Lanka
11140,205,"Taiwan, Province of China"
11140,207,United Republic of Tanzania
11140,222,United States of America
11141,21,Belgium
11141,38,Canada
11141,57,Denmark
11141,70,Faeroe Islands
11141,73,France
11141,85,Greenland
11141,98,Iceland
11141,103,Ireland
11141,105,Italy
11141,149,Netherlands
11141,159,Norway
11141,174,Russian Federation
11141,202,Sweden
11141,221,United Kingdom of Great Britain and Northern Ireland
11141,222,United States of America
11142,21,Belgium
11142,38,Canada
11142,57,Denmark
11142,70,Faeroe Islands
11142,73,France
11142,81,Germany
11142,85,Greenland
11142,98,Iceland
11142,103,Ireland
11142,149,Netherlands
11142,159,Norway
11142,169,Poland
11142,170,Portugal
11142,174,Russian Federation
11142,196,Spain
11142,202,Sweden
11142,214,Turkey
11142,221,United Kingdom of Great Britain and Northern Ireland
11142,222,United States of America
11143,10,Argentina
11143,43,Chile
11143,69,Falkland Islands (Malvinas)
11144,10,Argentina
11144,13,Australia
11144,43,Chile
11144,69,Falkland Islands (Malvinas)
11144,152,New Zealand
11145,38,Canada
11145,44,China
11145,107,Japan
11145,112,Democratic People's Republic of Korea
11145,113,Republic of Korea 
11145,137,Mexico
11145,174,Russian Federation
11145,205,"Taiwan, Province of China"
11145,222,United States of America
11146,10,Argentina
11146,13,Australia
11146,43,Chile
11146,69,Falkland Islands (Malvinas)
11146,126,Madagascar
11146,146,Namibia
11146,152,New Zealand
11146,166,Peru
11146,194,South Africa
12125,38,Canada
12125,107,Japan
12125,137,Mexico
12125,174,Russian Federation
12125,222,United States of America
12126,10,Argentina
12126,13,Australia
12126,29,Bouvet Island
12126,30,Brazil
12126,43,Chile
12126,69,Falkland Islands (Malvinas)
12126,100,Indonesia
12126,152,New Zealand
12126,164,Papua New Guinea
12126,194,South Africa
12126,224,Uruguay
15419,13,Australia
15419,18,Bangladesh
15419,32,Brunei Darussalam
15419,36,Cambodia
15419,99,India
15419,116,Lao People's Democratic Republic
15419,145,Myanmar
15419,164,Papua New Guinea
15419,189,Singapore
15419,208,Thailand
15419,229,Viet Nam
15421,10,Argentina
15421,13,Australia
15421,16,Bahamas
15421,38,Canada
15421,43,Chile
15421,56,Côte d'Ivoire
15421,57,Denmark
15421,62,Ecuador
15421,70,Faeroe Islands
15421,73,France
15421,81,Germany
15421,85,Greenland
15421,88,Guam
15421,98,Iceland
15421,99,India
15421,100,Indonesia
15421,103,Ireland
15421,107,Japan
15421,110,Kenya
15421,112,Democratic People's Republic of Korea
15421,113,Republic of Korea 
15421,126,Madagascar
15421,134,Mauritania
15421,137,Mexico
15421,143,Morocco
15421,144,Mozambique
15421,152,New Zealand
15421,159,Norway
15421,174,Russian Federation
15421,181,Saint Vincent and the Grenadines
15421,186,Senegal
15421,187,Seychelles
15421,194,South Africa
15421,196,Spain
15421,197,Sri Lanka
15421,207,United Republic of Tanzania
15421,221,United Kingdom of Great Britain and Northern Ireland
15421,222,United States of America
15421,224,Uruguay
15421,229,Viet Nam
16564,13,Australia
16564,18,Bangladesh
16564,30,Brazil
16564,51,Costa Rica
16564,76,French Polynesia
16564,88,Guam
16564,89,Guatemala
16564,99,India
16564,100,Indonesia
16564,107,Japan
16564,128,Malaysia
16564,129,Maldives
16564,137,Mexico
16564,161,Pakistan
16564,164,Papua New Guinea
16564,167,Philippines
16564,181,Saint Vincent and the Grenadines
16564,186,Senegal
16564,187,Seychelles
16564,194,South Africa
16564,197,Sri Lanka
16564,222,United States of America
16564,229,Viet Nam
18596,10,Argentina
18596,13,Australia
18596,30,Brazil
18596,38,Canada
18596,43,Chile
18596,44,China
18596,53,Cuba
18596,57,Denmark
18596,73,France
18596,81,Germany
18596,99,India
18596,100,Indonesia
18596,102,Iraq
18596,105,Italy
18596,107,Japan
18596,110,Kenya
18596,131,Malta
18596,137,Mexico
18596,152,New Zealand
18596,159,Norway
18596,160,Oman
18596,166,Peru
18596,174,Russian Federation
18596,181,Saint Vincent and the Grenadines
18596,194,South Africa
18596,196,Spain
18596,197,Sri Lanka
18596,177,Saint Helena
18596,202,Sweden
18596,205,"Taiwan, Province of China"
18596,207,United Republic of Tanzania
18596,221,United Kingdom of Great Britain and Northern Ireland
18596,222,United States of America
18596,224,Uruguay
18596,228,Venezuela (Bolivarian Republic of)
20422,30,Brazil
20422,47,Colombia
20422,62,Ecuador
20422,166,Peru
20422,228,Venezuela (Bolivarian Republic of)
20424,13,Australia
20424,17,Bahrain
20424,18,Bangladesh
20424,32,Brunei Darussalam
20424,36,Cambodia
20424,58,Djibouti
20424,63,Egypt
20424,99,India
20424,100,Indonesia
20424,101,Iran (Islamic Republic of)
20424,102,Iraq
20424,104,Israel
20424,110,Kenya
20424,114,Kuwait
20424,126,Madagascar
20424,144,Mozambique
20424,145,Myanmar
20424,160,Oman
20424,161,Pakistan
20424,164,Papua New Guinea
20424,167,Philippines
20424,172,Qatar
20424,185,Saudi Arabia
20424,193,Somalia
20424,194,South Africa
20424,197,Sri Lanka
20424,205,"Taiwan, Province of China"
20424,207,United Republic of Tanzania
20424,208,Thailand
20424,220,United Arab Emirates
20424,229,Viet Nam
20424,234,Yemen
20425,6,Angola
20425,37,Cameroon
20425,49,Congo
20425,78,Gabon
